"Main Category","Category","Terms"
"Functional Annotations","UP_SEQ_FEATURE","MUTAGEN:S->A: Fails to translocate from nucleoli to the nuclear plasma."
"Functional Annotations","UP_SEQ_FEATURE","MUTAGEN:S->D: Diminishes nucleolar localization."
"Functional Annotations","UP_SEQ_FEATURE","REGION:Disordered"
"Functional Annotations","UP_SEQ_FEATURE","REGION:I-domain"
"Functional Annotations","UP_SEQ_FEATURE","REGION:Interaction with PCNA"
"Functional Annotations","UP_SEQ_FEATURE","REGION:N-domain"
"Gene Ontology","GOTERM_BP_DIRECT","double-strand break repair via homologous recombination"
"Gene Ontology","GOTERM_BP_DIRECT","DNA replication"
"Gene Ontology","GOTERM_BP_DIRECT","DNA repair"
"Gene Ontology","GOTERM_BP_DIRECT","base-excision repair"
"Gene Ontology","GOTERM_BP_DIRECT","base-excision repair, gap-filling"
"Gene Ontology","GOTERM_BP_DIRECT","double-strand break repair"
"Gene Ontology","GOTERM_BP_DIRECT","DNA recombination"
"Gene Ontology","GOTERM_BP_DIRECT","DNA damage response"
"Gene Ontology","GOTERM_BP_DIRECT","memory"
"Gene Ontology","GOTERM_BP_DIRECT","UV protection"
"Gene Ontology","GOTERM_BP_DIRECT","telomere maintenance via semi-conservative replication"
"Gene Ontology","GOTERM_BP_DIRECT","DNA replication, removal of RNA primer"
"Gene Ontology","GOTERM_BP_DIRECT","positive regulation of sister chromatid cohesion"
"Gene Ontology","GOTERM_CC_DIRECT","chromosome, telomeric region"
"Gene Ontology","GOTERM_CC_DIRECT","nucleus"
"Gene Ontology","GOTERM_CC_DIRECT","nucleoplasm"
"Gene Ontology","GOTERM_CC_DIRECT","nucleolus"
"Gene Ontology","GOTERM_CC_DIRECT","mitochondrion"
"Gene Ontology","GOTERM_CC_DIRECT","membrane"
"Gene Ontology","GOTERM_CC_DIRECT","protein-containing complex"
"Gene Ontology","GOTERM_MF_DIRECT","magnesium ion binding"
"Gene Ontology","GOTERM_MF_DIRECT","DNA binding"
"Gene Ontology","GOTERM_MF_DIRECT","damaged DNA binding"
"Gene Ontology","GOTERM_MF_DIRECT","double-stranded DNA binding"
"Gene Ontology","GOTERM_MF_DIRECT","catalytic activity"
"Gene Ontology","GOTERM_MF_DIRECT","nuclease activity"
"Gene Ontology","GOTERM_MF_DIRECT","endonuclease activity"
"Gene Ontology","GOTERM_MF_DIRECT","DNA endonuclease activity"
"Gene Ontology","GOTERM_MF_DIRECT","RNA-DNA hybrid ribonuclease activity"
"Gene Ontology","GOTERM_MF_DIRECT","exonuclease activity"
"Gene Ontology","GOTERM_MF_DIRECT","protein binding"
"Gene Ontology","GOTERM_MF_DIRECT","double-stranded DNA exodeoxyribonuclease activity"
"Gene Ontology","GOTERM_MF_DIRECT","5'-3' exonuclease activity"
"Gene Ontology","GOTERM_MF_DIRECT","hydrolase activity"
"Gene Ontology","GOTERM_MF_DIRECT","hydrolase activity, acting on ester bonds"
"Gene Ontology","GOTERM_MF_DIRECT","5'-flap endonuclease activity"
"Gene Ontology","GOTERM_MF_DIRECT","manganese ion binding"
"Gene Ontology","GOTERM_MF_DIRECT","metal ion binding"
"Gene Ontology","GOTERM_MF_DIRECT","flap endonuclease activity"
"General Annotations","CHROMOSOME","11"
"General Annotations","CYTOGENETIC_LOCATION","11q12.2"
"General Annotations","ENTREZ_GENE_SUMMARY","The protein encoded by this gene removes 5' overhanging flaps in DNA repair and processes the 5' ends of Okazaki fragments in lagging strand DNA synthesis. Direct physical interaction between this protein and AP endonuclease 1 during long-patch base excision repair provides coordinated loading of the proteins onto the substrate, thus passing the substrate from one enzyme to another. The protein is a member of the XPG/RAD2 endonuclease family and is one of ten proteins essential for cell-free DNA replication. DNA secondary structure can inhibit flap processing at certain trinucleotide repeats in a length-dependent manner by concealing the 5' end of the flap that is necessary for both binding and cleavage by the protein encoded by this gene. Therefore, secondary structure can deter the protective function of this protein, leading to site-specific trinucleotide expansions. [provided by RefSeq, Jul 2008]"
"General Annotations","UP_COMMENT_ALTERNATIVE_PRODUCTS","Event=Alternative initiation; Named isoforms=2; Name=1;   IsoId=P39748-1; Sequence=Displayed; Name=FENMIT;   IsoId=P39748-2; Sequence=VSP_047520;"
"General Annotations","UP_COMMENT_COFACTOR","Name=Mg(2+); Xref=ChEBI:CHEBI:18420;   Evidence={ECO:0000256|ARBA:ARBA00001946};"
"General Annotations","UP_COMMENT_COFACTOR","Name=Mg(2+); Xref=ChEBI:CHEBI:18420;   Evidence={ECO:0000256|HAMAP-Rule:MF_03140}; Note=Binds 2 magnesium ions per subunit. They probably participate in the reaction catalyzed by the enzyme. May bind an additional third magnesium ion after substrate binding. {ECO:0000256|HAMAP- Rule:MF_03140};"
"General Annotations","UP_COMMENT_COFACTOR","Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Note=Binds 2 magnesium ions per subunit. They probably participate in the reaction catalyzed by the enzyme. May bind an additional third magnesium ion after substrate binding.;"
"General Annotations","UP_COMMENT_FUNCTION","Structure-specific nuclease with 5'-flap endonuclease and 5'- 3' exonuclease activities involved in DNA replication and repair. During DNA replication, cleaves the 5'-overhanging flap structure that is generated by displacement synthesis when DNA polymerase encounters the 5'-end of a downstream Okazaki fragment. It enters the flap from the 5'-end and then tracks to cleave the flap base, leaving a nick for ligation. Also involved in the long patch base excision repair (LP-BER) pathway, by cleaving within the apurinic/apyrimidinic (AP) site- terminated flap. Acts as a genome stabilization factor that prevents flaps from equilibrating into structures that lead to duplications and deletions. Also possesses 5'-3' exonuclease activity on nicked or gapped double-stranded DNA, and exhibits RNase H activity. Also involved in replication and repair of rDNA and in repairing mitochondrial DNA. {ECO:0000255|HAMAP-Rule:MF_03140, ECO:0000269|PubMed:10744741, ECO:0000269|PubMed:11986308, ECO:0000269|PubMed:18443037, ECO:0000269|PubMed:20729856, ECO:0000269|PubMed:26751069, ECO:0000269|PubMed:7961795, ECO:0000269|PubMed:8621570}."
"General Annotations","UP_COMMENT_FUNCTION","Structure-specific nuclease with 5'-flap endonuclease and 5'- 3' exonuclease activities involved in DNA replication and repair. During DNA replication, cleaves the 5'-overhanging flap structure that is generated by displacement synthesis when DNA polymerase encounters the 5'-end of a downstream Okazaki fragment. It enters the flap from the 5'-end and then tracks to cleave the flap base, leaving a nick for ligation. Also involved in the long patch base excision repair (LP-BER) pathway, by cleaving within the apurinic/apyrimidinic (AP) site- terminated flap. Acts as a genome stabilization factor that prevents flaps from equilibrating into structures that lead to duplications and deletions. Also possesses 5'-3' exonuclease activity on nicked or gapped double-stranded DNA, and exhibits RNase H activity. Also involved in replication and repair of rDNA and in repairing mitochondrial DNA. {ECO:0000256|ARBA:ARBA00029382, ECO:0000256|HAMAP- Rule:MF_03140}."
"General Annotations","UP_COMMENT_FUNCTION","Structure-specific nuclease with 5'-flap endonuclease and 5'- 3' exonuclease activities involved in DNA replication and repair. During DNA replication, cleaves the 5'-overhanging flap structure that is generated by displacement synthesis when DNA polymerase encounters the 5'-end of a downstream Okazaki fragment. It enters the flap from the 5'-end and then tracks to cleave the flap base, leaving a nick for ligation. Also involved in the long patch base excision repair (LP-BER) pathway, by cleaving within the apurinic/apyrimidinic (AP) site- terminated flap. Acts as a genome stabilization factor that prevents flaps from equilibrating into structures that lead to duplications and deletions. Also possesses 5'-3' exonuclease activity on nicked or gapped double-stranded DNA, and exhibits RNase H activity. Also involved in replication and repair of rDNA and in repairing mitochondrial DNA. {ECO:0000256|ARBA:ARBA00029382}."
"General Annotations","UP_COMMENT_INTERACTION","P39748; P54132: BLM; NbExp=4; IntAct=EBI-707816, EBI-621372; P39748; Q96NY9: MUS81; NbExp=5; IntAct=EBI-707816, EBI-2370806; P39748; P12004: PCNA; NbExp=22; IntAct=EBI-707816, EBI-358311; P39748; P57081: WDR4; NbExp=8; IntAct=EBI-707816, EBI-750427; P39748; Q14191: WRN; NbExp=9; IntAct=EBI-707816, EBI-368417;"
"General Annotations","UP_COMMENT_MISCELLANEOUS","[Isoform FENMIT]: No nuclease activity. Binds preferentially to RNA flap structures and R-loops. {ECO:0000305}."
