"Main Category","Category","Terms"
"Gene Ontology","GOTERM_BP_DIRECT","regulation of centrosome cycle"
"Gene Ontology","GOTERM_BP_DIRECT","protein autophosphorylation"
"Gene Ontology","GOTERM_BP_DIRECT","cell division"
"Gene Ontology","GOTERM_BP_DIRECT","meiotic cell cycle"
"Gene Ontology","GOTERM_BP_DIRECT","centrosome localization"
"Gene Ontology","GOTERM_BP_DIRECT","cilium disassembly"
"Gene Ontology","GOTERM_BP_DIRECT","protein localization to centrosome"
"Gene Ontology","GOTERM_BP_DIRECT","positive regulation of cell cycle process"
"Gene Ontology","GOTERM_BP_DIRECT","positive regulation of mitochondrial fission"
"Gene Ontology","GOTERM_BP_DIRECT","liver regeneration"
"Gene Ontology","GOTERM_BP_DIRECT","positive regulation of oocyte maturation"
"Gene Ontology","GOTERM_BP_DIRECT","regulation of signal transduction by p53 class mediator"
"Gene Ontology","GOTERM_BP_DIRECT","neuron projection extension"
"Gene Ontology","GOTERM_CC_DIRECT","kinetochore"
"Gene Ontology","GOTERM_CC_DIRECT","spindle pole"
"Gene Ontology","GOTERM_CC_DIRECT","nucleus"
"Gene Ontology","GOTERM_CC_DIRECT","nucleoplasm"
"Gene Ontology","GOTERM_CC_DIRECT","cytoplasm"
"Gene Ontology","GOTERM_CC_DIRECT","centrosome"
"Gene Ontology","GOTERM_CC_DIRECT","centriole"
"Gene Ontology","GOTERM_CC_DIRECT","microtubule organizing center"
"Gene Ontology","GOTERM_CC_DIRECT","spindle"
"Gene Ontology","GOTERM_CC_DIRECT","cytosol"
"Gene Ontology","GOTERM_CC_DIRECT","cytoskeleton"
"Gene Ontology","GOTERM_CC_DIRECT","microtubule"
"Gene Ontology","GOTERM_CC_DIRECT","spindle microtubule"
"Gene Ontology","GOTERM_CC_DIRECT","plasma membrane"
"Gene Ontology","GOTERM_CC_DIRECT","cilium"
"Gene Ontology","GOTERM_CC_DIRECT","postsynaptic density"
"Gene Ontology","GOTERM_CC_DIRECT","microtubule cytoskeleton"
"Gene Ontology","GOTERM_CC_DIRECT","membrane"
"Gene Ontology","GOTERM_CC_DIRECT","basolateral plasma membrane"
"Gene Ontology","GOTERM_CC_DIRECT","midbody"
"Gene Ontology","GOTERM_CC_DIRECT","spindle pole centrosome"
"Gene Ontology","GOTERM_CC_DIRECT","chromosome passenger complex"
"Gene Ontology","GOTERM_CC_DIRECT","ciliary basal body"
"Gene Ontology","GOTERM_CC_DIRECT","germinal vesicle"
"Gene Ontology","GOTERM_CC_DIRECT","cell projection"
"Gene Ontology","GOTERM_CC_DIRECT","neuron projection"
"Gene Ontology","GOTERM_CC_DIRECT","axon hillock"
"Gene Ontology","GOTERM_CC_DIRECT","pronucleus"
"Gene Ontology","GOTERM_CC_DIRECT","perinuclear region of cytoplasm"
"Gene Ontology","GOTERM_CC_DIRECT","spindle midzone"
"Gene Ontology","GOTERM_CC_DIRECT","mitotic spindle"
"Gene Ontology","GOTERM_CC_DIRECT","meiotic spindle"
"Gene Ontology","GOTERM_CC_DIRECT","mitotic spindle pole"
"Gene Ontology","GOTERM_CC_DIRECT","glutamatergic synapse"
"Gene Ontology","GOTERM_MF_DIRECT","nucleotide binding"
"Gene Ontology","GOTERM_MF_DIRECT","protein kinase activity"
"Gene Ontology","GOTERM_MF_DIRECT","protein serine/threonine kinase activity"
"Gene Ontology","GOTERM_MF_DIRECT","protein serine/threonine/tyrosine kinase activity"
"Gene Ontology","GOTERM_MF_DIRECT","protein binding"
"Gene Ontology","GOTERM_MF_DIRECT","ATP binding"
"Gene Ontology","GOTERM_MF_DIRECT","kinase activity"
"Gene Ontology","GOTERM_MF_DIRECT","transferase activity"
"Gene Ontology","GOTERM_MF_DIRECT","protein kinase binding"
"Gene Ontology","GOTERM_MF_DIRECT","ubiquitin protein ligase binding"
"Gene Ontology","GOTERM_MF_DIRECT","histone H3S10 kinase activity"
"Gene Ontology","GOTERM_MF_DIRECT","protein heterodimerization activity"
"Gene Ontology","GOTERM_MF_DIRECT","protein serine kinase activity"
"Gene Ontology","GOTERM_MF_DIRECT","molecular function activator activity"
"General Annotations","CHROMOSOME","20"
"General Annotations","CYTOGENETIC_LOCATION","20q13.2"
"General Annotations","ENTREZ_GENE_SUMMARY","The protein encoded by this gene is a cell cycle-regulated kinase that appears to be involved in microtubule formation and/or stabilization at the spindle pole during chromosome segregation. The encoded protein is found at the centrosome in interphase cells and at the spindle poles in mitosis. This gene may play a role in tumor development and progression. A processed pseudogene of this gene has been found on chromosome 1, and an unprocessed pseudogene has been found on chromosome 10. Multiple transcript variants encoding the same protein have been found for this gene. [provided by RefSeq, Jul 2008]"
"General Annotations","UP_COMMENT_ACTIVITY_REGULATION","Activation of CDK1, appears to be an upstream event of AURKA activation. Phosphatase inhibitor-2 (PPP1R2) and TPX2 act also as activators. Inactivated by the G2 checkpoint. Inhibited by GADD45A and p53/TP53, and through dephosphorylation by protein phosphatase type 1 (PP1). MLN8054 is also a potent and selective inhibitor. Activated during the early phase of cilia disassembly in the presence of CIMAP3. Inhibited by the small molecule inhibitor VX-680 (PubMed:28218735). {ECO:0000269|PubMed:11039908, ECO:0000269|PubMed:12390251, ECO:0000269|PubMed:17360485, ECO:0000269|PubMed:28218735}."
"General Annotations","UP_COMMENT_CATALYTIC_ACTIVITY","Reaction=L-seryl-[protein] + ATP = O-phospho-L-seryl-[protein] + ADP +   H(+); Xref=Rhea:RHEA:17989, Rhea:RHEA-COMP:9863, Rhea:RHEA-   COMP:11604, ChEBI:CHEBI:15378, ChEBI:CHEBI:29999, ChEBI:CHEBI:30616,   ChEBI:CHEBI:83421, ChEBI:CHEBI:456216; EC=2.7.11.1;   Evidence={ECO:0000256|ARBA:ARBA00048679};"
"General Annotations","UP_COMMENT_CATALYTIC_ACTIVITY","Reaction=L-seryl-[protein] + ATP = O-phospho-L-seryl-[protein] + ADP +   H(+); Xref=Rhea:RHEA:17989, Rhea:RHEA-COMP:9863, Rhea:RHEA-   COMP:11604, ChEBI:CHEBI:15378, ChEBI:CHEBI:29999, ChEBI:CHEBI:30616,   ChEBI:CHEBI:83421, ChEBI:CHEBI:456216; EC=2.7.11.1;   Evidence={ECO:0000269|PubMed:12237287, ECO:0000269|PubMed:16337122,   ECO:0000269|PubMed:19140666, ECO:0000269|PubMed:19402633,   ECO:0000269|PubMed:27192185, ECO:0000269|PubMed:27837025,   ECO:0000269|PubMed:28218735};"
"General Annotations","UP_COMMENT_CATALYTIC_ACTIVITY","Reaction=L-threonyl-[protein] + ATP = O-phospho-L-threonyl-[protein] +   ADP + H(+); Xref=Rhea:RHEA:46608, Rhea:RHEA-COMP:11060, Rhea:RHEA-   COMP:11605, ChEBI:CHEBI:15378, ChEBI:CHEBI:30013, ChEBI:CHEBI:30616,   ChEBI:CHEBI:61977, ChEBI:CHEBI:456216; EC=2.7.11.1;   Evidence={ECO:0000256|ARBA:ARBA00047899};"
"General Annotations","UP_COMMENT_CATALYTIC_ACTIVITY","Reaction=L-threonyl-[protein] + ATP = O-phospho-L-threonyl-[protein] +   ADP + H(+); Xref=Rhea:RHEA:46608, Rhea:RHEA-COMP:11060, Rhea:RHEA-   COMP:11605, ChEBI:CHEBI:15378, ChEBI:CHEBI:30013, ChEBI:CHEBI:30616,   ChEBI:CHEBI:61977, ChEBI:CHEBI:456216; EC=2.7.11.1;   Evidence={ECO:0000269|PubMed:12237287, ECO:0000269|PubMed:16337122,   ECO:0000269|PubMed:19140666, ECO:0000269|PubMed:19402633,   ECO:0000269|PubMed:27837025, ECO:0000269|PubMed:28218735};"
"General Annotations","UP_COMMENT_FUNCTION","Mitotic serine/threonine kinase that contributes to the regulation of cell cycle progression (PubMed:11039908, PubMed:12390251, PubMed:17125279, PubMed:17360485, PubMed:18615013, PubMed:26246606). Associates with the centrosome and the spindle microtubules during mitosis and plays a critical role in various mitotic events including the establishment of mitotic spindle, centrosome duplication, centrosome separation as well as maturation, chromosomal alignment, spindle assembly checkpoint, and cytokinesis (PubMed:14523000, PubMed:26246606). Required for normal spindle positioning during mitosis and for the localization of NUMA1 and DCTN1 to the cell cortex during metaphase (PubMed:27335426). Required for initial activation of CDK1 at centrosomes (PubMed:13678582, PubMed:15128871). Phosphorylates numerous target proteins, including ARHGEF2, BORA, BRCA1, CDC25B, DLGP5, HDAC6, KIF2A, LATS2, NDEL1, PARD3, PPP1R2, PLK1, RASSF1, TACC3, p53/TP53 and TPX2 (PubMed:11551964, PubMed:14702041, PubMed:15128871, PubMed:15147269, PubMed:15987997, PubMed:17604723, PubMed:18056443, PubMed:18615013). Phosphorylates MCRS1 which is required for MCRS1- mediated kinetochore fiber assembly and mitotic progression (PubMed:27192185). Regulates KIF2A tubulin depolymerase activity (PubMed:19351716). Important for microtubule formation and/or stabilization (PubMed:18056443). Required for normal axon formation (PubMed:19812038). Plays a role in microtubule remodeling during neurite extension (PubMed:19668197). Also acts as a key regulatory component of the p53/TP53 pathway, and particularly the checkpoint- response pathways critical for oncogenic transformation of cells, by phosphorylating and destabilizing p53/TP53 (PubMed:14702041). Phosphorylates its own inhibitors, the protein phosphatase type 1 (PP1) isoforms, to inhibit their activity (PubMed:11551964). Inhibits cilia outgrowth (By similarity). Required for cilia disassembly via phosphorylation of HDAC6 and subsequent deacetylation of alpha-tubulin (PubMed:17604723, PubMed:20643351). Regulates protein levels of the anti-apoptosis protein BIRC5 by suppressing the expression of the SCF(FBXL7) E3 ubiquitin-protein ligase substrate adapter FBXL7 through the phosphorylation of the transcription factor FOXP1 (PubMed:28218735). {ECO:0000250|UniProtKB:A0A8I3S724, ECO:0000269|PubMed:11039908, ECO:0000269|PubMed:11551964, ECO:0000269|PubMed:12390251, ECO:0000269|PubMed:13678582, ECO:0000269|PubMed:14523000, ECO:0000269|PubMed:14702041, ECO:0000269|PubMed:15128871, ECO:0000269|PubMed:15147269, ECO:0000269|PubMed:15987997, ECO:0000269|PubMed:17125279, ECO:0000269|PubMed:17360485, ECO:0000269|PubMed:17604723, ECO:0000269|PubMed:18056443, ECO:0000269|PubMed:18615013, ECO:0000269|PubMed:19351716, ECO:0000269|PubMed:19668197, ECO:0000269|PubMed:19812038, ECO:0000269|PubMed:20643351, ECO:0000269|PubMed:26246606, ECO:0000269|PubMed:27192185, ECO:0000269|PubMed:27335426, ECO:0000269|PubMed:28218735}."
"General Annotations","UP_COMMENT_INDUCTION","Expression is cell-cycle regulated, low in G1/S, accumulates during G2/M, and decreases rapidly after. {ECO:0000269|PubMed:11790771, ECO:0000269|PubMed:12390251, ECO:0000269|PubMed:15987997, ECO:0000269|PubMed:9153231, ECO:0000269|PubMed:9606188}."
"General Annotations","UP_COMMENT_INTERACTION","O14965; Q9NWT8: AURKAIP1; NbExp=2; IntAct=EBI-448680, EBI-448665; O14965; O15392: BIRC5; NbExp=2; IntAct=EBI-448680, EBI-518823; O14965; Q6PGQ7: BORA; NbExp=3; IntAct=EBI-448680, EBI-719836; O14965; P00533: EGFR; NbExp=4; IntAct=EBI-448680, EBI-297353; O14965; P06730: EIF4E; NbExp=2; IntAct=EBI-448680, EBI-73440; O14965; P61978: HNRNPK; NbExp=2; IntAct=EBI-448680, EBI-304185; O14965; Q13123: IK; NbExp=3; IntAct=EBI-448680, EBI-713456; O14965; O14920: IKBKB; NbExp=2; IntAct=EBI-448680, EBI-81266; O14965; Q9NQS7: INCENP; NbExp=2; IntAct=EBI-448680, EBI-307907; O14965; Q9NQS7-1: INCENP; NbExp=2; IntAct=EBI-448680, EBI-15767972; O14965; P04198: MYCN; NbExp=12; IntAct=EBI-448680, EBI-878369; O14965; P06748: NPM1; NbExp=3; IntAct=EBI-448680, EBI-78579; O14965; P53350: PLK1; NbExp=4; IntAct=EBI-448680, EBI-476768; O14965; P23468: PTPRD; NbExp=2; IntAct=EBI-448680, EBI-2682990; O14965; Q96R06: SPAG5; NbExp=3; IntAct=EBI-448680, EBI-413317; O14965; O15350: TP73; NbExp=11; IntAct=EBI-448680, EBI-389606; O14965; Q9ULW0: TPX2; NbExp=10; IntAct=EBI-448680, EBI-1037322; O14965; Q8VDQ8: Sirt2; Xeno; NbExp=5; IntAct=EBI-448680, EBI-911012;"
"General Annotations","UP_COMMENT_MISCELLANEOUS","Centrosome amplification can occur when the cycles are uncoupled, and this amplification is associated with cancer and with an increase in the levels of chromosomal instability."
"General Annotations","UP_COMMENT_PTM","Activated by phosphorylation at Thr-288; this brings about a change in the conformation of the activation segment. Phosphorylation at Thr-288 varies during the cell cycle and is highest during M phase. Autophosphorylated at Thr-288 upon TPX2 binding. Thr-288 can be phosphorylated by several kinases, including PAK and PKA. Protein phosphatase type 1 (PP1) binds AURKA and inhibits its activity by dephosphorylating Thr-288 during mitosis. Phosphorylation at Ser-342 decreases the kinase activity. PPP2CA controls degradation by dephosphorylating Ser-51 at the end of mitosis. {ECO:0000269|PubMed:11039908, ECO:0000269|PubMed:11551964, ECO:0000269|PubMed:12390251, ECO:0000269|PubMed:13678582, ECO:0000269|PubMed:14580337, ECO:0000269|PubMed:16246726, ECO:0000269|PubMed:17229885, ECO:0000269|PubMed:18662907, ECO:0000269|PubMed:19668197}."
"General Annotations","UP_COMMENT_PTM","Ubiquitinated by the E3 ubiquitin-protein ligase complex SCF(FBXL7) during mitosis, leading to its degradation by the proteasome (By similarity). Ubiquitinated by CHFR, leading to its degradation by the proteasome (By similarity). Ubiquitinated by the anaphase-promoting complex (APC), leading to its degradation by the proteasome (PubMed:10851084, PubMed:11039908). Ubiquitinated by the CUL3-KLHL18 ligase leading to its activation at the centrosome which is required for initiating mitotic entry (PubMed:23213400). Ubiquitination mediated by CUL3-KLHL18 ligase does not lead to its degradation by the proteasome (PubMed:23213400). {ECO:0000250|UniProtKB:P97477, ECO:0000269|PubMed:10851084, ECO:0000269|PubMed:11039908, ECO:0000269|PubMed:23213400}."
"General Annotations","UP_COMMENT_SEQUENCE_CAUTION","Sequence=BAA23592.1; Type=Frameshift; Evidence={ECO:0000305};"
"General Annotations","UP_COMMENT_SIMILARITY","Belongs to the protein kinase superfamily. Ser/Thr protein kinase family. Aurora subfamily. {ECO:0000255|PROSITE- ProRule:PRU00159}."
"General Annotations","UP_COMMENT_SIMILARITY","Belongs to the protein kinase superfamily. {ECO:0000256|RuleBase:RU000304}."
"General Annotations","UP_COMMENT_SUBCELLULAR_LOCATION","Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000256|ARBA:ARBA00004300}. Cytoplasm, cytoskeleton, spindle {ECO:0000256|ARBA:ARBA00004186}."
"General Annotations","UP_COMMENT_SUBCELLULAR_LOCATION","Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:12576638, ECO:0000269|PubMed:13678582, ECO:0000269|PubMed:17229885, ECO:0000269|PubMed:17726514, ECO:0000269|PubMed:19357306, ECO:0000269|PubMed:21225229, ECO:0000269|PubMed:22014574, ECO:0000269|PubMed:23213400, ECO:0000269|PubMed:25657325, ECO:0000269|PubMed:30538148, ECO:0000269|PubMed:9153231}. Cytoplasm, cytoskeleton, spindle pole {ECO:0000269|PubMed:12576638, ECO:0000269|PubMed:13678582, ECO:0000269|PubMed:17726514, ECO:0000269|PubMed:19351716, ECO:0000269|PubMed:25657325, ECO:0000269|PubMed:26246606, ECO:0000269|PubMed:9153231, ECO:0000269|PubMed:9606188}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole {ECO:0000250|UniProtKB:P97477}. Cell projection, neuron projection {ECO:0000250|UniProtKB:P97477}. Cell projection, cilium {ECO:0000269|PubMed:17604723}. Cytoplasm, cytoskeleton, cilium basal body {ECO:0000269|PubMed:17604723}. Basolateral cell membrane {ECO:0000250|UniProtKB:F1PNY0}. Note=Detected at the neurite hillock in developing neurons (By similarity). Localizes at the centrosome in mitotic cells from early prophase until telophase, but also localizes to the spindle pole MTs from prophase to anaphase (PubMed:17229885, PubMed:21225229, PubMed:9606188). Colocalized with SIRT2 at centrosome (PubMed:22014574). Moves to the midbody during both telophase and cytokinesis (PubMed:17726514). Associates with both the pericentriolar material (PCM) and centrioles (PubMed:22014574). The localization to the spindle poles is regulated by AAAS (PubMed:26246606). {ECO:0000250|UniProtKB:P97477, ECO:0000269|PubMed:17229885, ECO:0000269|PubMed:17726514, ECO:0000269|PubMed:21225229, ECO:0000269|PubMed:22014574, ECO:0000269|PubMed:26246606, ECO:0000269|PubMed:9606188}."
"General Annotations","UP_COMMENT_SUBCELLULAR_LOCATION","Cytoplasm, cytoskeleton, spindle {ECO:0000256|ARBA:ARBA00004186}."
"General Annotations","UP_COMMENT_SUBUNIT","Part of a complex composed of NEDD9, AURKA and CTTN; within the complex NEDD9 acts as a scaffold protein and is required for complex formation (PubMed:24574519). Identified in a complex with AUNIP and NIN (PubMed:20596670). Interacts with FBXL7 (By similarity). Interacts with CPEB1, JTB, TACC1, TPX2, PPP2CA, as well as with the protein phosphatase type 1 (PP1) isoforms PPP1CA, PPP1CB and PPP1CC (PubMed:11551964, PubMed:14580337, PubMed:14603251, PubMed:15966895, PubMed:17229885, PubMed:18662907, PubMed:19357306, PubMed:19668197, PubMed:19801554, PubMed:21225229, PubMed:27837025). Also interacts with its substrates ARHGEF2, BORA, KIF2A, PARD3, and p53/TP53 (PubMed:14702041, PubMed:16890155, PubMed:17488622, PubMed:19351716, PubMed:19812038). Interaction with BORA promotes phosphorylation of PLK1 (By similarity). Interacts with CIMAP3 (PubMed:20643351). Interacts with GADD45A, competing with its oligomerization (PubMed:20460379). Interacts (via C-terminus) with AUNIP (via C- terminus) (PubMed:20596670). Interacts with FRY; this interaction facilitates AURKA-mediated PLK1 phosphorylation (PubMed:22753416). Interacts with SIRT2 (PubMed:17726514, PubMed:22014574). Interacts with MYCN; interaction is phospho-independent and triggers AURKA activation; AURKA competes with FBXW7 for binding to unphosphorylated MYCN but not for binding to phosphorylated MYCN (PubMed:27837025). Interacts with HNRNPU (PubMed:21242313, PubMed:25986610). Interacts with AAAS (PubMed:26246606). Interacts with KLHL18 and CUL3 (PubMed:23213400). Interacts with FOXP1 (PubMed:28218735). Interacts with HDAC6; AURKA- mediated phosphorylation of HDAC6 promotes deacetylation of alpha- tubulin (PubMed:17604723). {ECO:0000250|UniProtKB:P97477, ECO:0000269|PubMed:11551964, ECO:0000269|PubMed:12237287, ECO:0000269|PubMed:12467573, ECO:0000269|PubMed:14580337, ECO:0000269|PubMed:14603251, ECO:0000269|PubMed:14702041, ECO:0000269|PubMed:15966895, ECO:0000269|PubMed:16890155, ECO:0000269|PubMed:17229885, ECO:0000269|PubMed:17488622, ECO:0000269|PubMed:17604723, ECO:0000269|PubMed:17726514, ECO:0000269|PubMed:18662907, ECO:0000269|PubMed:19140666, ECO:0000269|PubMed:19351716, ECO:0000269|PubMed:19357306, ECO:0000269|PubMed:19402633, ECO:0000269|PubMed:19668197, ECO:0000269|PubMed:19801554, ECO:0000269|PubMed:19812038, ECO:0000269|PubMed:20460379, ECO:0000269|PubMed:20596670, ECO:0000269|PubMed:20643351, ECO:0000269|PubMed:21225229, ECO:0000269|PubMed:21242313, ECO:0000269|PubMed:22014574, ECO:0000269|PubMed:22753416, ECO:0000269|PubMed:23213400, ECO:0000269|PubMed:24574519, ECO:0000269|PubMed:25986610, ECO:0000269|PubMed:26246606, ECO:0000269|PubMed:27837025, ECO:0000269|PubMed:28218735}."
"General Annotations","UP_COMMENT_TISSUE_SPECIFICITY","Highly expressed in testis and weakly in skeletal muscle, thymus and spleen. Also highly expressed in colon, ovarian, prostate, neuroblastoma, breast and cervical cancer cell lines."
"Identifiers","ENTREZ_GENE_ID","6790"
"Identifiers","ENSEMBL_GENE_ID","ENSG00000087586"
"Identifiers","UNIPROT_ID","Q5QPD4_HUMAN"
"Identifiers","UNIPROT_ID","Q5QPD1_HUMAN"
"Identifiers","UNIPROT_ID","Q5QPD2_HUMAN"
"Identifiers","UNIPROT_ID","B2R6Z3_HUMAN"
"Identifiers","UNIPROT_ID","AURKA_HUMAN"
"Identifiers","UNIPROT_ID","A3KFJ1_HUMAN"
"Identifiers","UNIPROT_ID","A3KFJ0_HUMAN"
"Identifiers","UNIPROT_ID","A3KFJ2_HUMAN"
"Interactions","DRUGBANK","Phosphonothreonine"
"Interactions","DRUGBANK","AT9283"
"Interactions","DRUGBANK","CYC116"
"Interactions","DRUGBANK","Alisertib"
"Interactions","DRUGBANK","SNS-314"
"Interactions","DRUGBANK","Cenisertib"
"Interactions","DRUGBANK","Enzastaurin"
"Interactions","DRUGBANK","4-(4-METHYLPIPERAZIN-1-YL)-N-[5-(2-THIENYLACETYL)-1,5-DIHYDROPYRROLO[3,4-C]PYRAZOL-3-YL]BENZAMIDE"
"Interactions","DRUGBANK","AKI-001"
"Interactions","DRUGBANK","1-{5-[2-(thieno[3,2-d]pyrimidin-4-ylamino)ethyl]-1,3-thiazol-2-yl}-3-[3-(trifluoromethyl)phenyl]urea"
"Interactions","DRUGBANK","1-(5-{2-[(1-methyl-1H-pyrazolo[4,3-d]pyrimidin-7-yl)amino]ethyl}-1,3-thiazol-2-yl)-3-[3-(trifluoromethyl)phenyl]urea"
"Interactions","DRUGBANK","N-{3-[(4-{[3-(TRIFLUOROMETHYL)PHENYL]AMINO}PYRIMIDIN-2-YL)AMINO]PHENYL}CYCLOPROPANECARBOXAMIDE"
"Interactions","DRUGBANK","N-butyl-3-{[6-(9H-purin-6-ylamino)hexanoyl]amino}benzamide"
"Interactions","DRUGBANK","2-(1H-pyrazol-3-yl)-1H-benzimidazole"
"Interactions","DRUGBANK","N-[3-(1H-BENZIMIDAZOL-2-YL)-1H-PYRAZOL-4-YL]BENZAMIDE"
"Interactions","DRUGBANK","Fostamatinib"
"Interactions","DRUGBANK","MK-5108"
"Interactions","DRUGBANK","MLN8054"
"Interactions","PUBCHEM","1-(4-(4-(4-(2,4-Dimethylthiazol-5-yl)pyrimidin-2-ylamino)phenyl)piperazin-1-yl)ethanone"
"Interactions","PUBCHEM","N-[4-[4-(4-methylpiperazin-1-yl)-6-[(5-methyl-1H-pyrazol-3-yl)amino]pyrimidin-2-yl]sulfanylphenyl]acetamide"
"Interactions","PUBCHEM","N-(4-(4-(5-methyl-1H-pyrazol-3-ylamino)-6-morpholinopyrimidin-2-ylthio)phenyl)propionamide"
