"Main Category","Category","Terms"
"Disease","OMIM_DISEASE","Cirrhosis, cryptogenic"
"Disease","OMIM_DISEASE","Cirrhosis, noncryptogenic, susceptibility to"
"Disease","UP_KW_DISEASE","Disease variant"
"Functional Annotations","UP_KW_BIOLOGICAL_PROCESS","Cell cycle"
"Functional Annotations","UP_KW_BIOLOGICAL_PROCESS","Host-virus interaction"
"Functional Annotations","UP_KW_CELLULAR_COMPONENT","Intermediate filament"
"Functional Annotations","UP_KW_CELLULAR_COMPONENT","Keratin"
"Functional Annotations","UP_KW_CELLULAR_COMPONENT","Nucleus"
"Functional Annotations","UP_KW_CELLULAR_COMPONENT","Cytoplasm"
"Functional Annotations","UP_KW_PTM","Acetylation"
"Functional Annotations","UP_KW_PTM","Glycoprotein"
"Functional Annotations","UP_KW_PTM","Methylation"
"Functional Annotations","UP_KW_PTM","Phosphoprotein"
"Functional Annotations","UP_KW_PTM","Ubl conjugation"
"Functional Annotations","UP_KW_PTM","Isopeptide bond"
"Functional Annotations","UP_SEQ_FEATURE","CARBOHYD:O-linked (GlcNAc) serine; alternate"
"Functional Annotations","UP_SEQ_FEATURE","CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO1); alternate"
"Functional Annotations","UP_SEQ_FEATURE","CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO2)"
"Functional Annotations","UP_SEQ_FEATURE","CROSSLNK:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in SUMO2); alternate"
"Functional Annotations","UP_SEQ_FEATURE","DOMAIN:IF rod"
"Functional Annotations","UP_SEQ_FEATURE","MUTAGEN:D->E: Prevents cleavage by caspase-6 during apoptosis. Induces aggregates of keratin filaments in an altered organization."
"Functional Annotations","UP_SEQ_FEATURE","MUTAGEN:R->C,H: In transgenic mice, induces marked disruption of liver and pancreas keratin filament network. Increases phosphorylation and glycosylation."
"Functional Annotations","UP_SEQ_FEATURE","MUTAGEN:S->A: Abolishes phosphorylation; when associated with A-47; A-49 and A-51, or with A-15; A-18; A-34; A-47; A-49 and A-51. Abolishes binding to YWHAE and YWHAZ; when associated with A-34. No effect on caspase cleavage during apoptosis."
"Functional Annotations","UP_SEQ_FEATURE","MUTAGEN:S->A: No effect on phosphorylation; when associated with A-15 and A-18."
"Functional Annotations","UP_SEQ_FEATURE","MUTAGEN:S->A: No effect on phosphorylation; when associated with A-15 and A-23. Abolishes phosphorylation; when associated with A-15; A-34; A-47; A-49; A-51 and A-53."
"Functional Annotations","UP_SEQ_FEATURE","MUTAGEN:S->A: No effect on phosphorylation; when associated with A-18 and A-23. Abolishes phosphorylation; when associated with A-18; A-34; A-47; A-49; A-51 and A-53."
"Functional Annotations","UP_SEQ_FEATURE","MUTAGEN:S->A: No effect on phosphorylation; when associated with A-2 and A-10."
"Functional Annotations","UP_SEQ_FEATURE","MUTAGEN:S->A: No effect on phosphorylation; when associated with A-2 and A-7."
"Functional Annotations","UP_SEQ_FEATURE","MUTAGEN:S->A: No effect on phosphorylation; when associated with A-30 and A-31. Abolishes phosphorylation; when associated with A-15; A-18; A-47; A-49; A-51 and A-53. Abolishes binding to YWHAE and YWHAZ; and when associated with A-53."
"Functional Annotations","UP_SEQ_FEATURE","MUTAGEN:S->A: No effect on phosphorylation; when associated with A-30 and A-34, or with A-30; A-44 and A-51. Abolishes glycosylation but does not affect binding to YWHAE and YWHAZ; when associated with A-30 and A-49."
"Functional Annotations","UP_SEQ_FEATURE","MUTAGEN:S->A: No effect on phosphorylation; when associated with A-30; A-31 and A-47. Abolishes phosphorylation; when associated with A-47; A-49 and A-53, or with A-15; A-18; A-34; A-47; A-49 and A-53."
"Functional Annotations","UP_SEQ_FEATURE","MUTAGEN:S->A: No effect on phosphorylation; when associated with A-31 and A-34, or with A-31; A-44 and A-51. Abolishes glycosylation but does not affect binding to YWHAE and YWHAZ; when associated with A-31 and A-49."
"Functional Annotations","UP_SEQ_FEATURE","MUTAGEN:S->A: No effect on phosphorylation; when associated with A-42, or with A-30; A-31 and A-51."
"Functional Annotations","UP_SEQ_FEATURE","MUTAGEN:S->A: No effect on phosphorylation; when associated with A-44."
"Functional Annotations","UP_SEQ_FEATURE","MUTAGEN:S->A: No effect on phosphorylation; when associated with A-47. Abolishes phosphorylation; when associated with A-47; A-51 and A-53, or with A-15; A-18; A-34; A-47; A-51 and A-53. Abolishes glycosylation but does not affect binding to YWHAE and YWHAZ; when associated with A-30 and A-31."
"Functional Annotations","UP_SEQ_FEATURE","MUTAGEN:S->A: No effect on phosphorylation; when associated with A-49. Abolishes phosphorylation; when associated with A-49; A-51 and A-53, or with A-15; A-18; A-34; A-49; A-51 and A-53."
"Functional Annotations","UP_SEQ_FEATURE","MUTAGEN:S->A: No effect on phosphorylation; when associated with A-7 and A-10."
"Functional Annotations","UP_SEQ_FEATURE","MUTAGEN:S->D,E: Abolishes binding to YWHAE and YWHAZ."
"Functional Annotations","UP_SEQ_FEATURE","REGION:Coil 1A"
"Functional Annotations","UP_SEQ_FEATURE","REGION:Coil 1B"
"Functional Annotations","UP_SEQ_FEATURE","REGION:Coil 2"
"Functional Annotations","UP_SEQ_FEATURE","REGION:Head"
"Functional Annotations","UP_SEQ_FEATURE","REGION:Interaction with DNAJB6"
"Functional Annotations","UP_SEQ_FEATURE","REGION:Interaction with TRADD"
"Functional Annotations","UP_SEQ_FEATURE","REGION:Linker 1"
"Functional Annotations","UP_SEQ_FEATURE","REGION:Linker 12"
"Functional Annotations","UP_SEQ_FEATURE","REGION:Necessary for interaction with PNN"
"Functional Annotations","UP_SEQ_FEATURE","REGION:Tail"
"Functional Annotations","UP_SEQ_FEATURE","SITE:Cleavage; by caspase-3, caspase-6 or caspase-7"
"Functional Annotations","UP_SEQ_FEATURE","SITE:Stutter"
"Gene Ontology","GOTERM_BP_DIRECT","anatomical structure morphogenesis"
"Gene Ontology","GOTERM_BP_DIRECT","tumor necrosis factor-mediated signaling pathway"
"Gene Ontology","GOTERM_BP_DIRECT","Golgi to plasma membrane protein transport"
"Gene Ontology","GOTERM_BP_DIRECT","negative regulation of apoptotic process"
"Gene Ontology","GOTERM_BP_DIRECT","intermediate filament cytoskeleton organization"
"Gene Ontology","GOTERM_BP_DIRECT","extrinsic apoptotic signaling pathway"
"Gene Ontology","GOTERM_BP_DIRECT","hepatocyte apoptotic process"
"Gene Ontology","GOTERM_BP_DIRECT","cell-cell adhesion"
"Gene Ontology","GOTERM_CC_DIRECT","nucleus"
"Gene Ontology","GOTERM_CC_DIRECT","nucleolus"
"Gene Ontology","GOTERM_CC_DIRECT","cytoplasm"
"Gene Ontology","GOTERM_CC_DIRECT","microtubule organizing center"
"Gene Ontology","GOTERM_CC_DIRECT","cytosol"
"Gene Ontology","GOTERM_CC_DIRECT","cytoskeleton"
"Gene Ontology","GOTERM_CC_DIRECT","intermediate filament"
"Gene Ontology","GOTERM_CC_DIRECT","adherens junction"
"Gene Ontology","GOTERM_CC_DIRECT","nuclear matrix"
"Gene Ontology","GOTERM_CC_DIRECT","centriolar satellite"
"Gene Ontology","GOTERM_CC_DIRECT","keratin filament"
"Gene Ontology","GOTERM_CC_DIRECT","perinuclear region of cytoplasm"
"Gene Ontology","GOTERM_CC_DIRECT","extracellular exosome"
"Gene Ontology","GOTERM_CC_DIRECT","cell periphery"
"Gene Ontology","GOTERM_MF_DIRECT","RNA binding"
"Gene Ontology","GOTERM_MF_DIRECT","structural molecule activity"
"Gene Ontology","GOTERM_MF_DIRECT","protein binding"
"Gene Ontology","GOTERM_MF_DIRECT","scaffold protein binding"
"Gene Ontology","GOTERM_MF_DIRECT","cadherin binding involved in cell-cell adhesion"
"General Annotations","CHROMOSOME","12"
"General Annotations","CYTOGENETIC_LOCATION","12q13.13"
"General Annotations","ENTREZ_GENE_SUMMARY","KRT18 encodes the type I intermediate filament chain keratin 18. Keratin 18, together with its filament partner keratin 8, are perhaps the most commonly found members of the intermediate filament gene family. They are expressed in single layer epithelial tissues of the body. Mutations in this gene have been linked to cryptogenic cirrhosis. Two transcript variants encoding the same protein have been found for this gene. [provided by RefSeq, Jul 2008]"
"General Annotations","UP_COMMENT_DISEASE","Cirrhosis (CIRRH) [MIM:215600]: A liver disease characterized by severe panlobular liver-cell swelling with Mallory body formation, prominent pericellular fibrosis, and marked deposits of copper. Clinical features include abdomen swelling, jaundice and pulmonary hypertension. {ECO:0000269|PubMed:12724528, ECO:0000269|PubMed:9011570}. Note=The disease is caused by variants affecting the gene represented in this entry."
"General Annotations","UP_COMMENT_FUNCTION","Involved in the uptake of thrombin-antithrombin complexes by hepatic cells (By similarity). When phosphorylated, plays a role in filament reorganization. Involved in the delivery of mutated CFTR to the plasma membrane. Together with KRT8, is involved in interleukin-6 (IL-6)-mediated barrier protection. {ECO:0000250, ECO:0000269|PubMed:15529338, ECO:0000269|PubMed:16424149, ECO:0000269|PubMed:17213200, ECO:0000269|PubMed:7523419, ECO:0000269|PubMed:8522591, ECO:0000269|PubMed:9298992, ECO:0000269|PubMed:9524113}."
"General Annotations","UP_COMMENT_INDUCTION","By IL6/interleukin-6. {ECO:0000269|PubMed:17213200}."
"General Annotations","UP_COMMENT_INTERACTION","P05783; Q9NX04: AIRIM; NbExp=3; IntAct=EBI-297888, EBI-8643161; P05783; Q14457: BECN1; NbExp=2; IntAct=EBI-297888, EBI-949378; P05783; Q8IYE0-2: CCDC146; NbExp=3; IntAct=EBI-297888, EBI-10247802; P05783; Q8TD31-3: CCHCR1; NbExp=3; IntAct=EBI-297888, EBI-10175300; P05783; O75190: DNAJB6; NbExp=6; IntAct=EBI-297888, EBI-1053164; P05783; Q5JVL4: EFHC1; NbExp=3; IntAct=EBI-297888, EBI-743105; P05783; Q08379: GOLGA2; NbExp=7; IntAct=EBI-297888, EBI-618309; P05783; Q96CS2: HAUS1; NbExp=3; IntAct=EBI-297888, EBI-2514791; P05783; A0A0S2Z4Q4: HGS; NbExp=3; IntAct=EBI-297888, EBI-16429135; P05783; O14964: HGS; NbExp=7; IntAct=EBI-297888, EBI-740220; P05783; P42858: HTT; NbExp=6; IntAct=EBI-297888, EBI-466029; P05783; Q9Y6K9: IKBKG; NbExp=3; IntAct=EBI-297888, EBI-81279; P05783; Q9BVG8-5: KIFC3; NbExp=3; IntAct=EBI-297888, EBI-14069005; P05783; P02538: KRT6A; NbExp=3; IntAct=EBI-297888, EBI-702198; P05783; P48668: KRT6C; NbExp=4; IntAct=EBI-297888, EBI-2564105; P05783; Q3SY84: KRT71; NbExp=3; IntAct=EBI-297888, EBI-2952676; P05783; Q5XKE5: KRT79; NbExp=3; IntAct=EBI-297888, EBI-2514135; P05783; P05787: KRT8; NbExp=16; IntAct=EBI-297888, EBI-297852; P05783; Q14533: KRT81; NbExp=3; IntAct=EBI-297888, EBI-739648; P05783; O75022: LILRB3; NbExp=3; IntAct=EBI-297888, EBI-2830524; P05783; Q9BQ69: MACROD1; NbExp=7; IntAct=EBI-297888, EBI-5324932; P05783; P07196: NEFL; NbExp=3; IntAct=EBI-297888, EBI-475646; P05783; Q9Y5B8: NME7; NbExp=4; IntAct=EBI-297888, EBI-744782; P05783; Q13835-2: PKP1; NbExp=4; IntAct=EBI-297888, EBI-9087684; P05783; A0A0S2Z505: PSTPIP2; NbExp=3; IntAct=EBI-297888, EBI-16437709; P05783; Q9P2K3-2: RCOR3; NbExp=3; IntAct=EBI-297888, EBI-1504830; P05783; Q8N0S2: SYCE1; NbExp=3; IntAct=EBI-297888, EBI-6872807; P05783; Q8WW24: TEKT4; NbExp=3; IntAct=EBI-297888, EBI-750487; P05783; Q15628: TRADD; NbExp=11; IntAct=EBI-297888, EBI-359215; P05783; Q99816: TSG101; NbExp=4; IntAct=EBI-297888, EBI-346882; P05783; P61981: YWHAG; NbExp=3; IntAct=EBI-297888, EBI-359832; P05783; B7UM99: tir; Xeno; NbExp=5; IntAct=EBI-297888, EBI-2504426;"
"General Annotations","UP_COMMENT_MISCELLANEOUS","There are two types of cytoskeletal and microfibrillar keratin: I (acidic; 40-55 kDa) and II (neutral to basic; 56-70 kDa)."
"General Annotations","UP_COMMENT_PTM","O-GlcNAcylation increases solubility, and decreases stability by inducing proteasomal degradation."
"General Annotations","UP_COMMENT_PTM","Phosphorylation at Ser-34 increases during mitosis. Hyperphosphorylated at Ser-53 in diseased cirrhosis liver. Phosphorylation increases by IL-6. {ECO:0000269|PubMed:15368451, ECO:0000269|PubMed:16424149, ECO:0000269|PubMed:17213200, ECO:0000269|PubMed:7523419, ECO:0000269|PubMed:8609167, ECO:0000269|PubMed:9524113}."
"General Annotations","UP_COMMENT_PTM","Proteolytically cleaved by caspases during epithelial cell apoptosis. Cleavage occurs at Asp-238 by either caspase-3, caspase-6 or caspase-7. {ECO:0000269|PubMed:9298992}."
"General Annotations","UP_COMMENT_SIMILARITY","Belongs to the intermediate filament family. {ECO:0000255|PROSITE-ProRule:PRU01188}."
"General Annotations","UP_COMMENT_SIMILARITY","Belongs to the intermediate filament family. {ECO:0000256|RuleBase:RU000685}."
"General Annotations","UP_COMMENT_SUBCELLULAR_LOCATION","Nucleus matrix {ECO:0000250|UniProtKB:Q5BJY9}. Cytoplasm, perinuclear region. Nucleus, nucleolus {ECO:0000269|PubMed:22002106}. Cytoplasm {ECO:0000250|UniProtKB:Q5BJY9}."
"General Annotations","UP_COMMENT_SUBUNIT","(Microbial infection) Interacts with hepatitis C virus/HCV core protein. {ECO:0000269|PubMed:15846844}."
"General Annotations","UP_COMMENT_SUBUNIT","Heterotetramer of two type I and two type II keratins. KRT18 associates with KRT8 (PubMed:10852826, PubMed:24940650). Interacts with PLEC isoform 1C, when in a heterodimer with KRT8 (PubMed:24940650). Interacts with the thrombin-antithrombin complex (By similarity). Interacts with PNN and mutated CFTR. Interacts with YWHAE, YWHAH and YWHAZ only when phosphorylated. Interacts with DNAJB6, TCHP and TRADD. Interacts with FAM83H (PubMed:23902688). Interacts with EPPK1 (By similarity). Interacts with PKP1 and PKP2 (PubMed:10852826). {ECO:0000250, ECO:0000250|UniProtKB:P05784, ECO:0000269|PubMed:10809736, ECO:0000269|PubMed:10852826, ECO:0000269|PubMed:10954706, ECO:0000269|PubMed:11684708, ECO:0000269|PubMed:15529338, ECO:0000269|PubMed:15731013, ECO:0000269|PubMed:23902688, ECO:0000269|PubMed:24940650, ECO:0000269|PubMed:8609167, ECO:0000269|PubMed:9524113}."
"General Annotations","UP_COMMENT_TISSUE_SPECIFICITY","Expressed in colon, placenta, liver and very weakly in exocervix. Increased expression observed in lymph nodes of breast carcinoma. {ECO:0000269|PubMed:17213200, ECO:0000269|PubMed:2422083, ECO:0000269|PubMed:2434380, ECO:0000269|PubMed:2434381}."
"Identifiers","ENTREZ_GENE_ID","3875"
"Identifiers","ENSEMBL_GENE_ID","ENSG00000111057"
"Identifiers","UNIPROT_ID","K1C18_HUMAN"
"Identifiers","UNIPROT_ID","I6L965_HUMAN"
"Identifiers","UNIPROT_ID","F8VZY9_HUMAN"
"Identifiers","UNIPROT_ID","B2RA03_HUMAN"
"Literature","GENERIF_SUMMARY","Cancer-associated cleavage of cytokeratin 8/18 heterotypic complexes exposes a neoepitope in human adenocarcinomas."
"Literature","GENERIF_SUMMARY","non-small cell lung carcinoma subtypes have specific patterns of desmoplakin 1 and 2 and cytokeratin 18 gene expression, protein content and biodistribution"
"Literature","GENERIF_SUMMARY","Data show that deregulated expression of keratin 18, or an imbalance between keratin 8 and keratin 18, may be an important determinant of Mallory body formation."
"Literature","GENERIF_SUMMARY","K18 mutation and its consequent keratin filament disruption predispose hepatocytes to Fas- but not TNF-mediated apoptotic injury."
